date,stock,RCV,RVT,positivePartscr,negativePartscr,splogscr,linscr
2012-02-28T00:00:00Z,INTL,52.941,2e-4,0.0019,0.0038,-0.0152,33.2632
2012-02-29T00:00:00Z,INTL,33.142,1e-4,0.0095,0.0143,-0.0087,40.7332
2012-03-01T00:00:00Z,INTL,-9.999,1e-4,0,0.0072,-0.0119,0
2012-02-02T00:00:00Z,STAR,-21.74,1e-4,0.003,0.0099,-0.0068,23.2558
2012-02-03T00:00:00Z,STAR,-20.833,1e-4,0,0,0,0
2012-02-08T00:00:00Z,STAR,60.714,2e-4,0.0185,0.0111,0.0224,66.5065
2012-02-09T00:00:00Z,STAR,-62.5,0,0,0,0,0
2012-02-10T00:00:00Z,STAR,-24.139,1e-4,0,0,0,0
2012-02-14T00:00:00Z,STAR,-61.017,0,0,0,0,0
2012-02-15T00:00:00Z,STAR,46.666,1e-4,0.028,0.0047,0.0398,88.3105
2012-02-16T00:00:00Z,STAR,10.667,1e-4,0,0,0,0
2012-02-17T00:00:00Z,STAR,31.73,1e-4,0.1053,0,0.0956,100
2012-02-18T00:00:00Z,STAR,30.555,2e-4,0,0,0,0
2012-02-21T00:00:00Z,STAR,7.143,2e-4,0.0156,0,0.0097,100
2012-02-22T00:00:00Z,STAR,-63.291,0,0.0465,0.0233,0.0112,66.6189
2012-02-23T00:00:00Z,STAR,44,1e-4,0.0338,0,0.0666,100
2012-02-24T00:00:00Z,STAR,29.033,1e-4,0.0164,0,0.017,100
2012-02-28T00:00:00Z,STAR,-28.889,1e-4,0,0,0,0
2012-03-01T00:00:00Z,STAR,42.424,1e-4,0.0811,0,0.039,100
2012-02-02T00:00:00Z,CASH,4.927,8e-4,0.0065,0.0214,-0.09,24.4845
2012-02-03T00:00:00Z,CASH,47.024,9e-4,0.0034,0.0144,-0.101,20.3473
2012-02-04T00:00:00Z,CASH,16.889,8e-4,0.0019,0.0067,-0.0243,23.2632
2012-02-07T00:00:00Z,CASH,16.239,5e-4,0.0038,0.008,-0.0274,31.7314
2012-02-08T00:00:00Z,CASH,27.16,7e-4,0.0056,0.0128,-0.0533,30.6996
2012-02-09T00:00:00Z,CASH,47.262,8e-4,0.0063,0.0142,-0.0719,30.9744
2012-02-10T00:00:00Z,CASH,23.81,7e-4,0.0036,0.0121,-0.0606,22.9365
2012-02-11T00:00:00Z,CASH,-55.414,4e-4,0.0058,0.0119,-0.0133,33.6085
2012-02-14T00:00:00Z,CASH,38.337,8e-4,0.0041,0.0104,-0.0198,42.5156
2012-02-15T00:00:00Z,CASH,58.047,0.0011,0.0107,0.0132,-0.0214,44.4676
2012-02-16T00:00:00Z,CASH,44.477,7e-4,0.0044,0.0083,-0.0357,35.6362
2012-02-17T00:00:00Z,CASH,39.452,8e-4,0.0049,0.0148,-0.089,24.2744
2012-02-18T00:00:00Z,CASH,-3.095,7e-4,0.0048,0.0074,-0.0138,41.9216
2012-02-21T00:00:00Z,CASH,-25.359,7e-4,0.0028,0.0028,0.0024,55.0403
2012-02-22T00:00:00Z,CASH,23.619,7e-4,0.0061,0.0079,-0.012,43.8369
2012-02-23T00:00:00Z,CASH,40.351,8e-4,0.007,0.017,-0.0714,29.1798
2012-02-24T00:00:00Z,CASH,41.191,8e-4,0.0069,0.0146,-0.0782,31.1422
2012-02-25T00:00:00Z,CASH,12.857,7e-4,0.0057,0.009,-0.0257,37.0756
2012-02-28T00:00:00Z,CASH,-6.943,5e-4,0.002,0.0077,-0.041,20.1897
2012-02-29T00:00:00Z,CASH,31.57,8e-4,0.0057,0.0103,-0.0347,36.6644
2012-03-01T00:00:00Z,CASH,-7.819,5e-4,0.007,0.0193,-0.0676,26.5337
2012-02-02T00:00:00Z,PRO,-59.09,1e-4,0.0401,0.0096,0.0149,80.6841
2012-02-08T00:00:00Z,PRO,-56.522,0,0.0141,0.0047,0.0047,75
2012-02-09T00:00:00Z,PRO,-11.999,1e-4,0.0147,0.0073,0.0072,66.8182
2012-02-10T00:00:00Z,PRO,76.786,5e-4,0.0099,0.0136,-0.0212,27.9485
2012-02-14T00:00:00Z,PRO,-36.584,1e-4,0.0199,0.005,0.0097,79.9392
2012-02-15T00:00:00Z,PRO,19.643,1e-4,0.0084,0.0067,0.0073,65.4244
2012-02-16T00:00:00Z,PRO,-6.25,1e-4,0.0159,0.0021,0.0185,89.8947
2012-02-17T00:00:00Z,PRO,50.893,2e-4,0.0274,6e-4,0.0738,98.5393
2012-02-18T00:00:00Z,PRO,-12.07,1e-4,0.0015,0.0015,0.0063,88.9571
2012-02-21T00:00:00Z,PRO,30,3e-4,0.0097,0.0048,0.0116,66.7598
2012-02-22T00:00:00Z,PRO,11.843,1e-4,0.0278,0.0299,-0.0244,37.9814
2012-02-23T00:00:00Z,PRO,39.167,2e-4,0.0076,5e-4,0.0393,95.3591
2012-02-24T00:00:00Z,PRO,25.714,1e-4,0.0098,0.0131,-0.0073,43.0391
2012-02-26T00:00:00Z,PRO,-72.152,4e-4,0,0,0,0
2012-02-28T00:00:00Z,PRO,57.488,2e-4,0.0146,0.001,0.025,93.8567
2012-03-01T00:00:00Z,PRO,-46.667,1e-4,0.0113,0.0041,0.0071,73.3766
2012-02-02T00:00:00Z,SENS,-65.891,1e-4,0.0033,0.0129,-0.0092,23.4463
2012-02-03T00:00:00Z,SENS,58.261,5e-4,7e-4,0.0119,-0.0804,5.7229
2012-02-04T00:00:00Z,SENS,20.834,3e-4,6e-4,0.0109,-0.0399,5.1557
2012-02-07T00:00:00Z,SENS,9.143,2e-4,0.0029,0.0134,-0.0333,20.034
2012-02-08T00:00:00Z,SENS,-20.732,2e-4,0.0032,0.017,-0.0305,20
2012-02-09T00:00:00Z,SENS,-4.706,2e-4,0.001,0.0199,-0.0623,5.5186
2012-02-10T00:00:00Z,SENS,-67.442,1e-4,0,0.0124,-0.0128,0
2012-02-11T00:00:00Z,SENS,-83.237,1e-4,0.0078,0.0155,-0.0038,33.4764
2012-02-14T00:00:00Z,SENS,24.584,2e-4,0.0065,0.0123,-0.0244,33.0972
2012-02-15T00:00:00Z,SENS,23.79,2e-4,0.0034,0.0108,-0.0286,27.7372
2012-02-16T00:00:00Z,SENS,-33.679,1e-4,0.0028,0.0099,-0.0114,29.636
2012-02-17T00:00:00Z,SENS,-32.995,1e-4,0.0029,0.0172,-0.0237,20.1691
2012-02-18T00:00:00Z,SENS,48.774,5e-4,0.0023,0.0105,-0.0478,17.9789
2012-02-21T00:00:00Z,SENS,11.837,4e-4,0.0026,0.0121,-0.0319,20.4046
2012-02-22T00:00:00Z,SENS,22.223,2e-4,7e-4,0.0114,-0.041,7.4257
2012-02-23T00:00:00Z,SENS,-3.478,2e-4,0.0052,0.0086,-0.013,34.4432
2012-02-24T00:00:00Z,SENS,10.903,2e-4,0.0036,0.0126,-0.0333,19.0853
2012-02-25T00:00:00Z,SENS,67.052,7e-4,6e-4,0.0126,-0.1073,5.8118
2012-02-28T00:00:00Z,SENS,39.091,3e-4,5e-4,0.0102,-0.054,6.307
2012-02-29T00:00:00Z,SENS,-24.908,1e-4,0,0.0131,-0.0364,0
2012-03-01T00:00:00Z,SENS,73.545,7e-4,0.0031,0.0131,-0.1266,14.4517
2012-02-02T00:00:00Z,WTI,-72.152,1e-4,0,0,0,0
2012-02-03T00:00:00Z,WTI,-15.853,1e-4,0,0,0,0
2012-02-04T00:00:00Z,WTI,10.418,2e-4,0,0,0,0
2012-02-07T00:00:00Z,WTI,-43.182,1e-4,0,0.0026,-0.0042,0
2012-02-08T00:00:00Z,WTI,-14.286,1e-4,0.0059,0.0073,-0.0023,40.4082
2012-02-09T00:00:00Z,WTI,-13.83,1e-4,0.0046,0.004,6e-4,53.9394
2012-02-10T00:00:00Z,WTI,-41.667,1e-4,0.0404,0.0101,0.0289,80
2012-02-11T00:00:00Z,WTI,-40.816,1e-4,0,0,0,0
2012-02-14T00:00:00Z,WTI,-10.892,1e-4,0,0,0,0
2012-02-15T00:00:00Z,WTI,-39.806,1e-4,0,0,0,0
2012-02-16T00:00:00Z,WTI,16.405,1e-4,0.002,0.001,0.0011,60.3774
2012-02-17T00:00:00Z,WTI,-39.449,1e-4,0,0,0,0
2012-02-18T00:00:00Z,WTI,-69.091,0,0,0,0,0
2012-02-21T00:00:00Z,WTI,-68.468,1e-4,0,0,0,0
2012-02-22T00:00:00Z,WTI,-67.857,0,0,0,0,0
2012-02-23T00:00:00Z,WTI,-3.478,1e-4,0,0,0,0
2012-02-24T00:00:00Z,WTI,80.556,5e-4,0.0063,0.006,-0.0018,48.8839
2012-02-25T00:00:00Z,WTI,78.49,6e-4,0.0041,0.011,-0.0553,27.4194
2012-02-28T00:00:00Z,WTI,3.125,1e-4,0.0028,0.01,-0.0123,21.4123
2012-02-29T00:00:00Z,WTI,-22.153,1e-4,0,0.006,-0.0106,0
2012-03-01T00:00:00Z,WTI,-21.738,1e-4,0,0,0,0
2012-02-02T00:00:00Z,SD,15.429,4e-4,0.0038,0.0076,-0.0144,34.2408
2012-02-03T00:00:00Z,SD,66.194,6e-4,0.0068,0.0273,-0.1185,20.0976
2012-02-04T00:00:00Z,SD,-6.358,3e-4,0,0.0034,-0.0112,0
2012-02-07T00:00:00Z,SD,-83.908,0,0,0.0074,-0.0037,0
2012-02-08T00:00:00Z,SD,-50.847,1e-4,0,0.0042,-0.0037,0
2012-02-09T00:00:00Z,SD,-50,1e-4,0,0.0086,-0.0129,0
2012-02-10T00:00:00Z,SD,-32.609,1e-4,0.0089,0.0015,0.0087,77.3994
2012-02-11T00:00:00Z,SD,-65.591,1e-4,0,0.0072,-0.0036,0
2012-02-14T00:00:00Z,SD,26.515,2e-4,0,0.0036,-0.0037,0
2012-02-15T00:00:00Z,SD,-31.313,1e-4,0,0.0039,-0.0037,0
2012-02-16T00:00:00Z,SD,16.327,2e-4,0.002,0.0034,-0.0137,12.766
2012-02-17T00:00:00Z,SD,-48.077,1e-4,0,0.0062,-0.0073,0
2012-02-18T00:00:00Z,SD,-13.146,2e-4,0.0074,0.0015,0.0199,87.3857
2012-02-19T00:00:00Z,SD,-82.243,3e-4,0,0,0,0
2012-02-22T00:00:00Z,SD,-10.959,1e-4,0.0105,0.0053,0.002,52.0976
2012-02-23T00:00:00Z,SD,-28.251,1e-4,0.0147,0.0162,-0.0035,45.9695
2012-02-24T00:00:00Z,SD,80.016,8e-4,0.0093,0.0296,-0.0862,26.1482
2012-02-25T00:00:00Z,SD,-50.972,1e-4,0,0.0046,-0.0037,0
2012-02-26T00:00:00Z,SD,-83.333,4e-4,0,0,0,0
2012-02-28T00:00:00Z,SD,32.576,2e-4,0.0044,0.0111,-0.0574,16.1812
2012-02-29T00:00:00Z,SD,-33.579,1e-4,0,0.0063,-0.0073,0
2012-03-01T00:00:00Z,SD,-33.091,1e-4,0.0046,0.0023,0.0187,86.3378
2012-02-02T00:00:00Z,AUD,-43.796,6e-4,0,0,0,0
2012-02-03T00:00:00Z,AUD,6.568,7e-4,0,0,0,0
2012-02-04T00:00:00Z,AUD,-8.007,8e-4,0,0,0,0
2012-02-06T00:00:00Z,AUD,-68.634,0.0018,0,0,0,0
2012-02-07T00:00:00Z,AUD,37.097,9e-4,0,0,0,0
2012-02-08T00:00:00Z,AUD,53.995,0.0014,0,0,0,0
2012-02-09T00:00:00Z,AUD,11.637,6e-4,0,0,0,0
2012-02-10T00:00:00Z,AUD,37.316,0.0011,0,0,0,0
2012-02-11T00:00:00Z,AUD,-17.409,9e-4,0,0,0,0
2012-02-13T00:00:00Z,AUD,1.93,0.0046,0,0,0,0
2012-02-14T00:00:00Z,AUD,34.704,0.001,0,0,0,0
2012-02-15T00:00:00Z,AUD,33.814,9e-4,0,0,0,0
2012-02-16T00:00:00Z,AUD,28.667,7e-4,0,0,0,0
2012-02-17T00:00:00Z,AUD,37.909,9e-4,0,0,0,0
2012-02-18T00:00:00Z,AUD,-53.385,4e-4,0,0,0,0
2012-02-20T00:00:00Z,AUD,-62.156,0.0015,0,0,0,0
2012-02-21T00:00:00Z,AUD,15.091,0.0014,0,0,0,0
2012-02-22T00:00:00Z,AUD,41.682,0.0011,0,0,0,0
2012-02-23T00:00:00Z,AUD,43.701,0.0011,0,0,0,0
2012-02-24T00:00:00Z,AUD,11.915,7e-4,0,0,0,0
2012-02-25T00:00:00Z,AUD,-13.472,7e-4,0,0,0,0
2012-02-27T00:00:00Z,AUD,-35.768,0.0029,0,0,0,0
2012-02-28T00:00:00Z,AUD,44.6,0.0011,0,0,0,0
2012-02-29T00:00:00Z,AUD,17.574,8e-4,0,0,0,0
2012-03-01T00:00:00Z,AUD,35.714,9e-4,0,0,0,0
2012-03-02T00:00:00Z,PX,-90.485,0,0.2,0.1,0.0435,66.6667
2012-03-03T00:00:00Z,PX,-23.529,3e-4,0,0.0043,-0.0527,0
2012-03-04T00:00:00Z,PX,-90.275,6e-4,0,0,0,0
2012-03-05T00:00:00Z,PX,-90.11,1e-4,0,0,0,0
2012-03-06T00:00:00Z,PX,-1.079,3e-4,0,0,0,0
2012-03-07T00:00:00Z,PX,39.811,5e-4,0,0,0,0
2012-03-08T00:00:00Z,PX,14.473,4e-4,0,0,0,0
2012-03-09T00:00:00Z,PX,26.231,4e-4,0.0043,0.0015,0.0096,56.6883
2012-03-12T00:00:00Z,PX,-80.366,1e-4,0,0,0,0
2012-03-13T00:00:00Z,PX,-21.182,2e-4,0.0238,0.0024,0.0032,53.3333
2012-03-14T00:00:00Z,PX,-70.098,1e-4,0.0123,0,0.0256,100
2012-03-15T00:00:00Z,PX,22.457,4e-4,0,0,0,0
2012-03-16T00:00:00Z,PX,43.298,6e-4,0.0021,0,0.0303,100
2012-03-17T00:00:00Z,PX,-21.352,3e-4,0,0.0031,-0.0286,0
2012-03-20T00:00:00Z,PX,-11.363,3e-4,0,0,0,0
2012-03-21T00:00:00Z,PX,35.985,5e-4,0.0036,0.0053,-0.0266,20.5508
2012-03-22T00:00:00Z,PX,42.454,6e-4,0,0.0018,-0.0345,0
2012-03-23T00:00:00Z,PX,5.749,4e-4,0,0,0,0
2012-03-24T00:00:00Z,PX,38.448,7e-4,0,0.005,-0.0699,0
2012-03-25T00:00:00Z,PX,-61.432,0.0023,0,0,0,0
2012-03-26T00:00:00Z,PX,-22.616,5e-4,0,0,0,0
2012-03-27T00:00:00Z,PX,5.935,3e-4,0.0052,0.0052,-0.0348,23.4118
2012-03-28T00:00:00Z,PX,57.808,7e-4,0,0,0,0
2012-03-29T00:00:00Z,PX,-23.907,2e-4,0,0.0026,-0.0286,0
2012-03-30T00:00:00Z,PX,-80.769,0,0,0,0,0
2012-03-31T00:00:00Z,PX,-61.225,1e-4,0.0162,0.0632,-0.0294,39.4704
2012-03-02T00:00:00Z,CHS,56.154,3e-4,0.0097,8e-4,0.0662,93.4466
2012-03-03T00:00:00Z,CHS,11.852,2e-4,0.0252,0,0.0403,100
2012-03-05T00:00:00Z,CHS,-76.667,1e-4,0,0,0,0
2012-03-06T00:00:00Z,CHS,-29.269,1e-4,0,0.003,-0.002,0
2012-03-07T00:00:00Z,CHS,-75.806,0,0.0476,0,0.0233,100
2012-03-08T00:00:00Z,CHS,-3.124,1e-4,0,0,0,0
2012-03-09T00:00:00Z,CHS,-26.718,1e-4,0,0.0016,-8e-4,0
2012-03-10T00:00:00Z,CHS,-26.119,1e-4,0.0255,0.0073,0.0178,77.7108
2012-03-12T00:00:00Z,CHS,-50,1e-4,0,0,0,0
2012-03-13T00:00:00Z,CHS,41.633,2e-4,0.005,0.0011,0.0389,97.6498
2012-03-14T00:00:00Z,CHS,-26.028,1e-4,0.0013,0.0013,0,50
2012-03-17T00:00:00Z,CHS,-74.83,0,0,0,0,0
2012-03-19T00:00:00Z,CHS,-74.324,1e-4,0,0,0,0
2012-03-20T00:00:00Z,CHS,-48.001,1e-4,0,0,0,0
2012-03-21T00:00:00Z,CHS,-21.569,1e-4,0,0,0,0
2012-03-22T00:00:00Z,CHS,-73.377,0,0,0,0,0
2012-03-23T00:00:00Z,CHS,-46.154,1e-4,0,0,0,0
2012-03-24T00:00:00Z,CHS,-72.612,0,0,0.0026,-0.0013,0
2012-03-26T00:00:00Z,CHS,-44.654,1e-4,0,0,0,0
2012-03-27T00:00:00Z,CHS,-16.667,1e-4,0,0,0,0
2012-03-28T00:00:00Z,CHS,-43.902,1e-4,0,0,0,0
2012-03-30T00:00:00Z,CHS,10.638,1e-4,0.0202,0.0047,0.0223,80.9906
2012-03-31T00:00:00Z,CHS,10.418,1e-4,0.0079,0.0032,0.0382,82.0695
2012-03-02T00:00:00Z,AGM,-66.667,0,0.0035,0.007,-0.0017,33.3333
2012-03-03T00:00:00Z,AGM,-32.653,1e-4,0.0018,0,0.0015,100
2012-03-06T00:00:00Z,AGM,-32.001,1e-4,0,0,0,0
2012-03-07T00:00:00Z,AGM,56.327,2e-4,0.0023,0.0041,-0.0077,38.2916
2012-03-08T00:00:00Z,AGM,37.778,2e-4,0.003,0.0042,-0.0033,41.7073
2012-03-09T00:00:00Z,AGM,21.623,1e-4,0.0027,7e-4,0.0101,76.9634
2012-03-10T00:00:00Z,AGM,46.492,2e-4,0.0012,0.0012,0,50
2012-03-12T00:00:00Z,AGM,-68.292,1e-4,0,0,0,0
2012-03-13T00:00:00Z,AGM,46.25,2e-4,0,0.0051,-0.0235,0
2012-03-14T00:00:00Z,AGM,52.613,2e-4,0,5e-4,-0.0107,0
2012-03-15T00:00:00Z,AGM,32.858,2e-4,0.0047,0.0016,0.006,80.0995
2012-03-16T00:00:00Z,AGM,78.386,5e-4,0.0085,0.0069,-0.0125,42.9668
2012-03-17T00:00:00Z,AGM,65.083,4e-4,0.0047,0.0135,-0.0363,25.577
2012-03-20T00:00:00Z,AGM,-47.368,1e-4,0,0,0,0
2012-03-21T00:00:00Z,AGM,51.359,3e-4,0.0013,0.0013,0.0121,77.8027
2012-03-22T00:00:00Z,AGM,50.266,3e-4,0.0017,0.0026,-0.0034,44.883
2012-03-23T00:00:00Z,AGM,58.958,3e-4,7e-4,0.0019,0.002,57.6923
2012-03-24T00:00:00Z,AGM,57.755,4e-4,0.0052,0.0026,0.0193,84.1924
2012-03-26T00:00:00Z,AGM,-75.962,1e-4,0,0,0,0
2012-03-27T00:00:00Z,AGM,30.065,2e-4,0.0013,0.0019,-0.0025,31.9149
2012-03-28T00:00:00Z,AGM,15.77,1e-4,0.0083,8e-4,0.0217,94.2346
2012-03-29T00:00:00Z,AGM,-52.036,1e-4,0,0,0,0
2012-03-30T00:00:00Z,AGM,39.683,2e-4,0.0037,0.0049,-0.0038,44.2671
2012-03-31T00:00:00Z,AGM,52.121,2e-4,0.0227,0.0048,0.0995,88.2471
2012-04-01T00:00:00Z,AGM,-30,0.0012,0.0123,0,0.0183,100
2012-03-02T00:00:00Z,FOR,56.589,4e-4,0.0071,0.034,-0.1579,16.1178
2012-03-03T00:00:00Z,FOR,6.819,3e-4,0.0061,0.0337,-0.0586,14.7043
2012-03-05T00:00:00Z,FOR,-84.375,1e-4,0,0,0,0
2012-03-06T00:00:00Z,FOR,8.386,2e-4,0.0124,0.0255,-0.0356,32.0128
2012-03-07T00:00:00Z,FOR,19.415,3e-4,0.0069,0.0323,-0.0897,16.896
2012-03-08T00:00:00Z,FOR,-22.078,2e-4,0.0036,0.0307,-0.053900000000000003,10.411
2012-03-09T00:00:00Z,FOR,35.102,3e-4,0.0135,0.0256,-0.0243,41.9967
2012-03-10T00:00:00Z,FOR,27.333,4e-4,0.0045,0.0274,-0.0406,14.0351
2012-03-12T00:00:00Z,FOR,-68.997,1e-4,0,0,0,0
2012-03-13T00:00:00Z,FOR,-37.537,1e-4,0.0055,0.0271,-0.0357,14.9767
2012-03-14T00:00:00Z,FOR,-21.598,2e-4,0.0052,0.0357,-0.0702,12.0452
2012-03-15T00:00:00Z,FOR,19.908,3e-4,0.0104,0.0311,-0.0808,18.3408
2012-03-16T00:00:00Z,FOR,58.864,5e-4,0.006,0.0305,-0.1633,13.8123
2012-03-17T00:00:00Z,FOR,44.345,5e-4,0.0081,0.031,-0.0898,19.874
2012-03-19T00:00:00Z,FOR,-84.8,1e-4,0,0,0,0
2012-03-20T00:00:00Z,FOR,17.458,2e-4,0.0061,0.0306,-0.081,14.954
2012-03-21T00:00:00Z,FOR,5.569,2e-4,0.011,0.0317,-0.0689,23.7305
2012-03-22T00:00:00Z,FOR,-24.05,2e-4,0.0079,0.0265,-0.0301,23.4167
2012-03-23T00:00:00Z,FOR,26.411,3e-4,0.0084,0.0307,-0.0894,19.2205
2012-03-24T00:00:00Z,FOR,44.086,5e-4,0.0109,0.0239,-0.0363,37.3846
2012-03-25T00:00:00Z,FOR,-84.892,6e-4,0.0309,0,0.0152,100
2012-03-26T00:00:00Z,FOR,-69.451,1e-4,0,0,0,0
2012-03-27T00:00:00Z,FOR,34,3e-4,0.0135,0.0216,-1e-4,49.9695
2012-03-28T00:00:00Z,FOR,-8.965,2e-4,0.0103,0.0339,-0.0611,24.3233
2012-03-29T00:00:00Z,FOR,5.757,2e-4,0.0106,0.0425,-0.0864,20.9589
2012-03-30T00:00:00Z,FOR,26.307,2e-4,0.0079,0.0316,-0.0913,19.0435
2012-03-31T00:00:00Z,FOR,62.238,4e-4,0.0085,0.0293,-0.106,21.4002
2012-03-02T00:00:00Z,INTL,32.432,1e-4,0.011,0.0274,-0.0291,31.6705
2012-03-03T00:00:00Z,INTL,-40.157,1e-4,0.008,0.0241,-0.0156,25
2012-03-06T00:00:00Z,INTL,50.916,2e-4,0.002,0.002,0.0041,62.029
2012-03-07T00:00:00Z,INTL,64,3e-4,0.0098,0.015,-0.034,36.6781
2012-03-08T00:00:00Z,INTL,-16.327,1e-4,0.0087,0.0391,-0.032,21.3682
2012-03-09T00:00:00Z,INTL,10.12,1e-4,0.0072,0.0109,-0.0071,38.7443
2012-03-10T00:00:00Z,INTL,27.442,2e-4,0.0066,0.0147,-0.0092,41.8074
2012-03-12T00:00:00Z,INTL,-71.975,1e-4,0.0083,0.0124,-0.002,40.0966
2012-03-13T00:00:00Z,INTL,47.937,2e-4,0.0021,0.0064,-0.0347,14.5083
2012-03-14T00:00:00Z,INTL,53.261,3e-4,0.0078,0.0145,-0.0201,34.0504
2012-03-15T00:00:00Z,INTL,6.383,1e-4,0.0032,0.0048,0.0054,65.7971
2012-03-16T00:00:00Z,INTL,24.584,2e-4,0.0063,0.0285,-0.0282,31.2654
2012-03-17T00:00:00Z,INTL,-73.077,0,0,0.0411,-0.0201,0
2012-03-20T00:00:00Z,INTL,52.5,2e-4,0.0024,6e-4,0.0128,84.7594
2012-03-21T00:00:00Z,INTL,-20.725,1e-4,0.0054,0.0109,-0.0091,27.7108
2012-03-22T00:00:00Z,INTL,23.846,2e-4,0.0075,0.0298,-0.0393,24.2589
2012-03-23T00:00:00Z,INTL,-47,1e-4,0.0057,0.0227,-0.0157,21.3144
2012-03-24T00:00:00Z,INTL,-46.534,1e-4,0.0079,0.0158,-0.0073,33.2589
2012-03-27T00:00:00Z,INTL,24.728,1e-4,0.0016,0.0016,-0.0016,36.8
2012-03-28T00:00:00Z,INTL,-73.077,0,0.0155,0.0388,-0.0113,28.5451
2012-03-29T00:00:00Z,INTL,-18.958,1e-4,0.0145,0.0207,-0.0108,35.8228
2012-03-30T00:00:00Z,INTL,-72.642,0,0.0132,0,0.0066,100
2012-03-31T00:00:00Z,INTL,26.44,1e-4,0.0218,0.0269,-0.031,32.5462
2012-03-02T00:00:00Z,STAR,82.353,5e-4,0.0389,0.0024,0.1245,96.5461
2012-03-03T00:00:00Z,STAR,15.715,2e-4,0.022,0,0.0292,100
2012-03-06T00:00:00Z,STAR,-39.999,1e-4,0,0,0,0
2012-03-07T00:00:00Z,STAR,50.966,2e-4,0.0266,0.0066,0.0479,81.8742
2012-03-09T00:00:00Z,STAR,49.624,2e-4,0.0618,0,0.1546,100
2012-03-11T00:00:00Z,STAR,-14.598,0.0017,0.0435,0,0.0613,100
2012-03-13T00:00:00Z,STAR,-42.446,1e-4,0.0294,0.0294,0,50
2012-03-14T00:00:00Z,STAR,55.183,3e-4,0.0061,0.0061,0,50
2012-03-15T00:00:00Z,STAR,10.12,1e-4,0.0062,0.0125,-0.0047,33.2155
2012-03-16T00:00:00Z,STAR,47.509,2e-4,0.0416,0,0.0391,100
2012-03-17T00:00:00Z,STAR,-72.327,0,0,0,0,0
2012-03-20T00:00:00Z,STAR,-16.667,1e-4,0,0,0,0
2012-03-21T00:00:00Z,STAR,-71.779,0,0.0625,0,0.0303,100
2012-03-22T00:00:00Z,STAR,11.17,1e-4,0.011,0,0.0147,100
2012-03-24T00:00:00Z,STAR,-71.429,0,0,0.0667,-0.0323,0
2012-03-28T00:00:00Z,STAR,40.817,2e-4,0.0141,0.0212,-0.0193,38.3333
2012-03-29T00:00:00Z,STAR,28.4,1e-4,0,0,0,0
2012-03-31T00:00:00Z,STAR,-15.933,1e-4,0.0351,0,0.0337,100
2012-03-02T00:00:00Z,CASH,15.806,6e-4,0.0032,0.0144,-0.0766,18.5694
2012-03-03T00:00:00Z,CASH,-13.358,7e-4,0.006,0.0083,-0.0098,43.0809
2012-03-05T00:00:00Z,CASH,-94.471,1e-4,0,0,0,0
2012-03-06T00:00:00Z,CASH,-16.765,4e-4,0.0035,0.0029,0.0047,57.5385
2012-03-07T00:00:00Z,CASH,13.889,7e-4,0.0059,0.0123,-0.0586,29.5107
2012-03-08T00:00:00Z,CASH,-5.876,6e-4,0.0061,0.0176,-0.0879,24.395
2012-03-09T00:00:00Z,CASH,17.545,6e-4,0.0076,0.019,-0.0827,27.2399
2012-03-10T00:00:00Z,CASH,-11.592,6e-4,0.0079,0.0066,0.0053,54.4735
2012-03-11T00:00:00Z,CASH,-94.372,6e-4,0.0022,0.0108,-0.0043,16.9231
2012-03-12T00:00:00Z,CASH,-88.553,1e-4,0,0,0,0
2012-03-13T00:00:00Z,CASH,29.556,8e-4,0.0046,0.0154,-0.0838,23.5341
2012-03-14T00:00:00Z,CASH,-14.596,5e-4,0.0051,0.01,-0.0258,32.5157
2012-03-15T00:00:00Z,CASH,31.868,9e-4,0.0065,0.0107,-0.0358,37.1083
2012-03-16T00:00:00Z,CASH,42.105,0.001,0.0046,0.0074,-0.0267,39.9147
2012-03-17T00:00:00Z,CASH,-43.853,4e-4,0.0071,0.0111,-0.0099,42.1445
2012-03-19T00:00:00Z,CASH,-94.294,1e-4,0,0,0,0
2012-03-20T00:00:00Z,CASH,2.593,5e-4,0.0037,0.0031,0.0048,54.724
2012-03-21T00:00:00Z,CASH,-2.994,5e-4,0.0021,0.0097,-0.0296,23.5889
2012-03-22T00:00:00Z,CASH,-48.237,3e-4,0.0026,0.0052,-0.0064,35.1598
2012-03-23T00:00:00Z,CASH,-24.931,4e-4,0.0066,0.016,-0.0409,30.6356
2012-03-24T00:00:00Z,CASH,-18.914,6e-4,0.0041,0.0167,-0.0493,21.5717
2012-03-26T00:00:00Z,CASH,-88.257,1e-4,0,0,0,0
2012-03-27T00:00:00Z,CASH,-0.178,5e-4,0.0064,0.0086,-0.018,40.379
2012-03-28T00:00:00Z,CASH,25.568,6e-4,0.0053,0.0178,-0.0843,25.2323
2012-03-29T00:00:00Z,CASH,-12.22,4e-4,0.0041,0.0065,-0.0116,40.5219
2012-03-30T00:00:00Z,CASH,14.348,5e-4,0.0069,0.0198,-0.1034,24.4809
2012-03-31T00:00:00Z,CASH,14.143,5e-4,0.0083,0.0183,-0.0456,37.4124
2012-04-01T00:00:00Z,CASH,-82.324,0.0012,0.0079,0.014,-0.0103,34.3109
2012-03-05T00:00:00Z,PRO,-72.527,1e-4,0,0,0,0
2012-03-07T00:00:00Z,PRO,-71.739,0,0.0082,0.0041,0.002,66.6667
